,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
0,Dallas Mavericks,100,San Antonio Spurs,101,2,1,1,96.0,122.9,114.0,8.9,49.4,2.21,17.0,34.1,68.2,51.5,10.6,57.1,60.6,89.25,56.1,2,1,1,96.0,105.6,107.8,-2.2,62.3,1.26,17.8,23.5,72.2,49.5,18.9,54.1,57.5,90.00,49.4,-1
1,Houston Rockets,108,Los Angeles Lakers,90,2,2,0,96.0,115.2,99.5,15.8,56.3,1.25,15.9,35.3,67.3,52.5,17.4,56.0,59.5,92.00,58.3,3,0,3,144.0,103.4,119.8,-16.3,56.1,1.43,15.3,30.9,71.2,49.3,14.5,46.2,52.2,96.33,41.3,18
2,Milwaukee Bucks,106,Charlotte Hornets,108,2,1,1,101.0,99.0,92.6,6.4,66.7,1.39,18.2,24.7,65.9,48.0,17.9,49.4,53.0,96.24,56.1,1,1,0,53.0,103.8,103.9,-0.1,65.9,2.08,17.4,40.6,90.2,60.0,12.5,43.6,47.5,93.28,48.2,-2
3,Philadelphia 76ers,91,Indiana Pacers,103,2,0,2,96.0,89.1,102.6,-13.5,56.1,1.28,13.9,32.0,63.1,46.2,15.0,40.9,43.5,96.00,36.6,2,1,1,96.0,106.7,102.7,3.9,56.9,1.14,16.3,34.1,67.6,52.6,20.0,51.6,55.1,90.75,56.0,-12
4,Atlanta Hawks,102,Toronto Raptors,109,1,0,1,48.0,108.5,116.0,-7.4,65.0,1.37,19.5,28.3,61.4,46.6,20.2,58.1,58.3,94.00,45.3,1,1,0,48.0,116.0,108.5,7.4,70.3,2.60,18.4,38.6,71.7,53.4,10.6,45.6,52.1,94.00,54.7,-7
5,Washington Wizards,95,Miami Heat,107,2,1,1,96.0,107.0,109.6,-2.7,56.0,1.62,17.1,22.1,74.4,47.6,13.9,52.6,56.5,93.50,48.7,1,1,0,48.0,116.3,103.3,13.0,51.3,1.43,16.1,32.6,78.0,54.8,15.2,53.7,58.7,92.00,56.9,-12
6,Brooklyn Nets,105,Boston Celtics,121,1,0,1,48.0,104.0,119.8,-15.8,51.3,0.95,14.8,32.6,75.6,54.5,20.8,53.1,57.4,101.00,42.6,1,1,0,48.0,119.8,104.0,15.8,57.1,2.15,20.0,24.4,67.4,45.5,12.9,60.2,61.7,101.00,57.4,-16
7,Chicago Bulls,104,New York Knicks,80,2,1,1,101.0,109.3,100.5,8.8,59.7,1.31,17.4,30.7,62.0,48.8,18.0,54.0,58.3,91.96,57.1,2,1,1,96.0,99.4,110.9,-11.4,72.1,1.63,19.4,32.2,68.8,49.1,17.0,47.1,51.7,87.75,43.9,24
8,Minnesota Timberwolves,101,Memphis Grizzlies,105,2,1,1,96.0,105.3,105.4,-0.1,50.0,1.09,14.6,38.9,67.0,53.1,18.6,50.0,53.7,93.50,51.2,2,2,0,96.0,108.6,102.7,5.9,52.6,1.58,16.4,28.1,58.2,43.3,14.0,51.9,55.6,92.75,52.6,-4
9,Detroit Pistons,79,Denver Nuggets,89,2,0,2,96.0,91.4,100.0,-8.6,50.7,1.25,13.8,31.9,70.2,50.2,15.1,43.1,45.0,93.00,41.2,1,1,0,48.0,93.7,82.3,11.4,56.7,1.13,12.9,33.9,71.9,52.6,15.8,38.8,45.1,95.50,61.5,-10
10,Houston Rockets,104,Utah Jazz,93,2,2,0,96.0,115.2,99.5,15.8,56.3,1.25,15.9,35.3,67.3,52.5,17.4,56.0,59.5,92.00,58.3,2,0,2,96.0,107.7,122.4,-14.7,51.4,1.27,15.2,33.3,63.6,47.1,16.6,50.3,54.3,91.00,41.7,11
11,Los Angeles Lakers,99,Phoenix Suns,119,3,0,3,144.0,103.4,119.8,-16.3,56.1,1.43,15.3,30.9,71.2,49.3,14.5,46.2,52.2,96.33,41.3,2,2,0,96.0,113.9,101.1,12.8,47.5,1.81,15.1,28.7,72.0,51.0,11.2,52.7,56.5,93.25,55.5,-20
12,Golden State Warriors,95,Sacramento Kings,77,1,1,0,48.0,90.5,73.3,17.1,63.6,0.95,15.7,17.8,69.0,46.6,21.0,48.0,53.3,105.00,69.9,2,1,1,96.0,91.8,96.4,-4.6,46.6,0.73,10.5,33.0,78.1,54.5,18.9,38.7,47.4,98.00,44.8,18
13,Oklahoma City Thunder,89,Portland Trail Blazers,106,2,0,2,96.0,96.8,107.6,-10.8,68.9,1.00,16.5,35.2,67.9,53.3,22.7,44.5,51.9,92.50,47.1,2,1,1,96.0,110.5,107.3,3.2,58.9,2.05,16.8,32.0,64.3,47.8,11.6,48.8,53.2,90.00,53.1,-17
14,Washington Wizards,105,Orlando Magic,98,2,1,1,96.0,107.0,109.6,-2.7,56.0,1.62,17.1,22.1,74.4,47.6,13.9,52.6,56.5,93.50,48.7,2,0,2,96.0,95.8,108.4,-12.6,53.6,1.03,14.8,26.6,66.4,48.6,18.9,47.4,51.8,95.00,42.9,7
15,New York Knicks,95,Cleveland Cavaliers,90,2,1,1,96.0,99.4,110.9,-11.4,72.1,1.63,19.4,32.2,68.8,49.1,17.0,47.1,51.7,87.75,43.9,2,1,1,101.0,107.4,105.7,1.6,54.8,1.29,14.8,39.0,68.2,52.1,16.3,45.4,51.7,90.77,48.8,5
